Date,Time,Latitude,Longitude,Altitude,PM2.5,PM10,Temperature,Pressure,Humidity,Wind Speed
2025-03-17,07:05:43,28.6139,77.209,516.8,30.7,33.4,35.14,1011.05,81.58,0.37
2025-03-17,07:06:43,28.6139,77.209,529.5,45.3,51,25.47,992.96,32.57,10.8
2025-03-17,07:07:44,28.6139,77.209,535.8,40.6,59,22.85,980.19,72.71,0.22
2025-03-17,07:08:45,28.6139,77.209,542.4,21.8,41.7,20.27,983.58,66.51,6.16
2025-03-17,07:09:46,28.6139,77.209,542,44.1,62.6,30.39,957.61,44.13,2.37
2025-03-17,07:10:46,28.6139,77.209,544.2,8.3,27.3,35.89,975.44,69.47,13
2025-03-17,07:11:47,28.6139,77.209,502.4,13.8,29.4,26.17,966.8,68.32,11.23
2025-03-17,07:12:47,28.6139,77.209,520.6,20.7,26.8,26.86,973.83,49.08,10.72
2025-03-17,07:13:48,28.6139,77.209,500.5,13.5,32,20.42,1011.27,38.1,14.56
2025-03-17,07:14:49,28.6139,77.209,509.2,7.2,22.7,35.86,994.82,85.91,9.86
2025-03-17,07:15:50,28.6139,77.209,525.3,46.6,57.9,39.54,961.89,84.76,11.66
2025-03-17,07:16:50,28.6139,77.209,546.3,33,50,33.01,995.71,34.93,7.33
2025-03-17,07:17:51,28.6139,77.209,503.4,23.8,25.9,31.02,988.93,48.64,9.66
2025-03-17,07:18:51,28.6139,77.209,542.6,25.1,28.6,31.77,1001.29,57.03,12.96
2025-03-17,07:19:52,28.6139,77.209,525.5,5.4,10,21.66,979.23,68.54,9.44
2025-03-17,07:20:53,28.6139,77.209,540.4,41.4,57.9,35.99,1003.59,36.2,1.62
2025-03-17,07:21:53,28.6139,77.209,542.9,43.3,55.8,32.5,981.22,65.57,11.53
2025-03-17,07:22:54,28.6139,77.209,539.5,42.9,61.7,36.76,965.1,62.38,2.73
2025-03-17,07:23:54,28.6139,77.209,505,13.3,29.8,27.69,976.17,59.78,5.27
2025-03-17,07:24:55,28.6139,77.209,514.7,25.4,32.6,22.84,965.46,78.44,2.53
2025-03-17,07:25:56,28.6139,77.209,541.8,45.3,54.9,23.59,963.36,63.49,11.39
2025-03-17,07:26:56,28.6139,77.209,512.2,19.5,28.5,32.92,994.56,38.32,1.05
2025-03-17,07:27:57,28.6139,77.209,545.8,44.5,62.7,22.26,988.3,87.7,4.46
2025-03-17,07:28:58,28.6139,77.209,515.8,19.7,31.9,24.91,961.04,30.28,4.46
2025-03-17,07:29:58,28.6139,77.209,545.5,13.4,16.2,38.74,997.43,38.19,4.41
2025-03-17,07:30:59,28.6139,77.209,549.6,26.8,28.9,23.25,969.09,61.72,14.99
2025-03-17,07:31:59,28.6139,77.209,541.4,36.9,44.5,35.2,969.56,57.8,13.76
2025-03-17,07:33:00,28.6139,77.209,527.5,15.5,21.6,28.98,986.87,67.76,11.6
2025-03-17,07:34:01,28.6139,77.209,507.9,24.9,34.4,38.74,961.94,37.56,7.03
2025-03-17,07:35:01,28.6139,77.209,515.5,20.9,33.9,27.66,972.1,44.97,9.85
2025-03-17,07:36:02,28.6139,77.209,507,38.4,57.2,38.96,956.25,63.03,14.13
2025-03-17,07:37:03,28.6139,77.209,504.7,13.7,23.4,27.77,978.97,35.25,7
2025-03-17,07:38:04,28.6139,77.209,529.1,12,19,36.28,983.45,64.82,1.6
2025-03-17,07:39:04,28.6139,77.209,519.8,11.7,16.4,34.73,990.51,60.12,1.51
2025-03-17,07:40:05,28.6139,77.209,504.8,38.3,40.9,27.71,976.6,55.95,11.17
2025-03-17,07:41:06,28.6139,77.209,523.3,5.2,25,35.04,973.84,86.1,0.81
2025-03-17,07:42:06,28.6139,77.209,541.5,16.6,20.7,39.86,972.66,89.48,2.59
2025-03-17,07:43:07,28.6139,77.209,527.2,9.1,16.1,35.32,980.54,40.5,14.81
2025-03-17,07:44:08,28.6139,77.209,542.2,14.7,21.7,29.08,1002.72,80.28,10.55
2025-03-17,07:45:08,28.6139,77.209,512.2,36.4,38.5,20.8,1004.83,73.5,4.99
2025-03-17,07:46:09,28.6139,77.209,538.3,46.9,61.4,24.37,1009.95,53.66,12.96
2025-03-17,07:47:09,28.6139,77.209,543.2,28.3,32.2,35.23,978.47,58.16,2.95
2025-03-17,07:48:10,28.6139,77.209,529.1,11.7,25.3,26.85,990.99,41.17,3.84
2025-03-17,07:49:11,28.6139,77.209,546.7,34.1,42,29.27,955.5,73.23,5.13
2025-03-17,07:50:11,28.6139,77.209,545.5,32.6,34.7,39.17,975.87,89.77,2.38
2025-03-17,07:51:12,28.6139,77.209,546.3,17.6,24.3,26.66,976.8,84.27,10.72
2025-03-17,07:52:13,28.6139,77.209,502.2,43.3,57,22.36,1002.31,47.17,4.95
2025-03-17,07:53:13,28.6139,77.209,517.8,11.4,21.6,36.69,995.7,41.65,5.12
2025-03-17,07:54:14,28.6139,77.209,507.9,18.7,34.1,32.29,983.59,40.77,3.51
2025-03-17,07:55:15,28.6139,77.209,547,20.6,37.7,32.8,950.27,56.9,4.7
2025-03-17,07:56:15,28.6139,77.209,536.5,6.4,12.3,28.63,967.22,69.33,1.45
2025-03-17,07:57:16,28.6139,77.209,545.7,6.2,17.7,28.89,955.53,40.59,11
2025-03-17,07:58:17,28.6139,77.209,502,20.3,24.4,27.15,1009.43,54.65,13
2025-03-17,07:59:17,28.6139,77.209,531.3,15.8,28.1,38.11,1003.08,74.94,8.37
2025-03-17,08:00:18,28.6139,77.209,539.7,16.9,29.5,36.15,1018.73,43.91,1.56
2025-03-17,08:01:18,28.6139,77.209,549.3,44.6,54.9,28.42,1000.43,70.57,1.74
2025-03-17,08:02:19,28.6139,77.209,516.7,31.6,51.6,26.87,974.02,51.5,6
2025-03-17,08:03:20,28.6139,77.209,517.6,10.5,14.2,31.61,982.01,42.67,14.25
2025-03-17,08:04:21,28.6139,77.209,547.6,31.4,42.2,37.62,1001.84,37.24,10.5
2025-03-17,08:05:21,28.6139,77.209,534.5,35.3,40.1,23.99,970.47,49.93,1.75
2025-03-17,08:06:22,28.6139,77.209,530.7,38.9,57.5,28.19,993.69,67.74,6.16
2025-03-17,08:07:22,28.6139,77.209,533.8,30.3,44.4,26.59,960.93,72.28,7.44
2025-03-17,08:08:23,28.6139,77.209,534.1,14.9,27.2,25.58,960.86,76.93,4.36
2025-03-17,08:09:24,28.6139,77.209,506.9,25.5,35.6,22.56,981,50.7,7.6
2025-03-17,08:10:25,28.6139,77.209,517.1,16.9,25,37.92,984.25,71.47,3.21
2025-03-17,08:11:25,28.6139,77.209,508.9,47.6,59.1,21.42,979.31,45.57,3.73
2025-03-17,08:12:26,28.6139,77.209,543,12.1,29.3,23.15,999.67,64.18,12.8
2025-03-17,08:13:27,28.6139,77.209,529.5,46.3,62,25.62,981.58,60.36,10.16
2025-03-17,08:14:27,28.6139,77.209,535.8,33.2,36.5,30.99,1007.94,86.15,13.54
2025-03-17,08:15:28,28.6139,77.209,512.4,30.9,45.4,30.27,986.24,68.03,12.31
2025-03-17,08:16:29,28.6139,77.209,531.9,50,64.3,26.95,991.01,54.96,13.94
2025-03-17,08:17:29,28.6139,77.209,530,29.7,33,28.48,1004.78,74.62,11.95
2025-03-17,08:18:30,28.6139,77.209,501.7,18,24.7,25.2,975.61,76.15,5.74
2025-03-17,08:19:31,28.6139,77.209,509.4,13.2,26.8,21,984.72,56.48,8.48
2025-03-17,08:20:31,28.6139,77.209,505.4,15.5,27.6,25.31,960.09,59.23,3.59
2025-03-17,08:21:32,28.6139,77.209,519.3,28,46,37.92,983.55,47.97,4.09
2025-03-17,08:22:32,28.6139,77.209,503.7,30.6,40.8,31.48,999.96,69.94,2.98
2025-03-17,08:23:33,28.6139,77.209,521.2,18.7,31.9,22.09,1008.67,66.16,14.98
2025-03-17,08:24:33,28.6139,77.209,530.8,41.3,46.8,31.57,1018.46,86.34,8.97
2025-03-17,08:25:34,28.6139,77.209,535.3,16.9,23.7,33.88,976.7,65.92,2.16
2025-03-17,08:26:35,28.6139,77.209,537.7,48.5,51.8,25.81,959.29,70.28,0.97
2025-03-17,08:27:35,28.6139,77.209,546.3,25.3,31.8,25.26,983.99,56.66,13.83
2025-03-17,08:28:36,28.6139,77.209,514,11.9,28.9,20.9,959.23,89.83,0.96
2025-03-17,08:29:36,28.6139,77.209,509.5,15.6,30.2,21.59,994.6,48.03,8.65
2025-03-17,08:30:37,28.6139,77.209,538.6,12.6,25.1,21.27,985.95,60.85,3.45
2025-03-17,08:31:38,28.6139,77.209,525.9,13.4,23.7,30.29,951.65,39.61,14.33
2025-03-17,08:32:38,28.6139,77.209,515.3,35.7,44.5,24.61,1007.4,78.48,9.49
2025-03-17,08:33:39,28.6139,77.209,506.2,15.5,27.8,29.93,967.87,43.71,10.1
2025-03-17,08:34:40,28.6139,77.209,513.3,10.7,30.7,28.54,975.6,65.87,8.61
2025-03-17,08:35:40,28.6139,77.209,500.8,21.6,39.8,36.23,990.59,65.22,13.93
2025-03-17,08:36:41,28.6139,77.209,514.5,27.7,31.1,33.09,1017.58,71.35,7.04
2025-03-17,08:37:42,28.6139,77.209,524.7,27.7,41.8,31.38,1006.36,62.8,9.39
2025-03-17,08:38:43,28.6139,77.209,514.1,19.6,35.9,38.83,968.83,42.1,13.28
2025-03-17,08:39:43,28.6139,77.209,547.5,43.9,52.1,24.01,969.88,32,11.6
2025-03-17,08:40:44,28.6139,77.209,527,47.4,52.2,38.09,974.59,36.62,1.86
2025-03-17,08:41:44,28.6139,77.209,547.3,25.6,30.5,37.28,957.72,45.19,7.09
2025-03-17,08:42:45,28.6139,77.209,523.6,13.8,27.2,24.94,969.36,71.95,2.59
2025-03-17,08:43:46,28.6139,77.209,543,8.8,18.6,34.12,984.58,76.73,11
2025-03-17,08:44:46,28.6139,77.209,526,46.3,65.7,23.5,962.63,51.85,5.53
2025-03-17,08:45:47,28.6139,77.209,524.7,6.2,21.7,22.43,984.78,66.33,11.28
2025-03-17,08:46:48,28.6139,77.209,501.4,12.4,22.6,28.03,982.65,82.18,9.24
2025-03-17,08:47:48,28.6139,77.209,502.4,40.9,45.8,40,1018.64,62.33,9.61
2025-03-17,08:48:49,28.6139,77.209,526.6,13.7,22,29.45,977.67,58.09,1.68
2025-03-17,08:49:50,28.6139,77.209,509.7,15.8,24.4,25.21,963.14,74.51,11.63
2025-03-17,08:50:50,28.6139,77.209,514.9,13.8,29.8,30.62,984.23,57.94,14.75
2025-03-17,08:51:51,28.6139,77.209,520.6,13.3,27,35.47,993.79,82.33,14.23
2025-03-17,08:52:51,28.6139,77.209,519,48.4,54.2,38.42,1011.68,60.76,7.71
2025-03-17,08:53:52,28.6139,77.209,502.8,35.8,55.6,22.82,956.38,84.04,5.38
2025-03-17,08:54:53,28.6139,77.209,544.6,17.2,25.4,32.97,1016.1,77.58,3.51
2025-03-17,08:55:53,28.6139,77.209,513.7,25.4,44.1,35.76,956.03,34.64,6.36
2025-03-17,08:56:54,28.6139,77.209,531.3,22,29.9,30.41,967.32,63.49,13.54
2025-03-17,08:57:55,28.6139,77.209,507.8,35.2,41.5,35.48,987.27,32.53,5.34
2025-03-17,08:58:55,28.6139,77.209,507.4,7.1,16.8,21.3,984.47,48.04,0.76
2025-03-17,08:59:56,28.6139,77.209,517.3,17.9,32.9,35.73,960.18,69.21,12.76
2025-03-17,09:00:57,28.6139,77.209,506.3,45,47,20.27,969.94,67.58,6.74
2025-03-17,09:01:57,28.6139,77.209,520.8,39.1,44.8,24.11,1007.61,37.79,14.19
2025-03-17,09:02:58,28.6139,77.209,532,43.7,62.2,32.29,967.83,49.39,7.47
2025-03-17,09:03:59,28.6139,77.209,536.5,39.9,42.4,25.42,988.17,30.09,0.25
2025-03-17,09:04:59,28.6139,77.209,512.9,32.4,45.7,23.84,995.25,37.57,6.5
2025-03-17,09:06:00,28.6139,77.209,520.5,44.6,50,37.41,992.1,59.7,2.61
2025-03-17,09:07:01,28.6139,77.209,521.8,16.8,27.7,32.91,983.72,51.9,6.98
2025-03-17,09:08:01,28.6139,77.209,508,11.6,16.1,30.56,1012.58,53.97,8.72
2025-03-17,09:09:02,28.6139,77.209,549.3,48.3,66.3,31.83,965.34,38.64,5.13
2025-03-17,09:10:03,28.6139,77.209,538.2,48.3,58.1,39.24,1002.92,53.73,6.34
2025-03-17,09:11:03,28.6139,77.209,502.6,20.4,28.3,21.47,962.8,32.99,1.74
2025-03-17,09:12:04,28.6139,77.209,544,23.3,36.6,20.25,1011.64,48.2,5.42
2025-03-17,09:13:05,28.6139,77.209,539.3,47.5,58.9,24.08,950.44,47.09,8.64
2025-03-17,09:14:05,28.6139,77.209,542.3,21.6,38.1,31.16,962.38,37.94,3.84
2025-03-17,09:15:06,28.6139,77.209,526.3,38.1,53.5,22.28,964.93,55.07,5.7
2025-03-17,09:16:07,28.6139,77.209,512.3,46,49.1,25.96,957.98,38.9,5.67
2025-03-17,09:17:07,28.6139,77.209,542.6,15.9,26.2,39.91,962.41,63.09,13.99
2025-03-17,09:18:08,28.6139,77.209,502.6,27.5,36.5,22.74,975.91,68.82,6.53
2025-03-17,09:19:09,28.6139,77.209,539.1,32,50.8,25.56,961.17,80.2,9.55
2025-03-17,09:20:09,28.6139,77.209,522.3,48,52.9,29.91,951.96,45.24,0.13
2025-03-17,09:21:10,28.6139,77.209,517.5,5.1,8.8,30.41,1006.34,78.23,5.27
2025-03-17,09:22:11,28.6139,77.209,513.1,18.8,24.8,27.41,981.83,36.84,12.15
2025-03-17,09:23:11,28.6139,77.209,533.2,24.2,30.8,23.3,1002.67,57.25,0.31
2025-03-17,09:24:12,28.6139,77.209,532,13,26.8,38.95,1017.15,82.33,11.56
2025-03-17,09:25:12,28.6139,77.209,500.3,33.2,43.8,35.63,961.97,67.19,9.06
2025-03-17,09:26:13,28.6139,77.209,535.7,7.8,15.6,38.72,1006.35,61.97,0.35
2025-03-17,09:27:14,28.6139,77.209,542.1,18.3,27,21.51,954.42,40.55,10.8
2025-03-17,09:28:14,28.6139,77.209,522,8.1,11.5,38.22,962.94,70.93,11.09
2025-03-17,09:29:15,28.6139,77.209,540.9,42.5,49.6,35.58,1002.17,32.12,5.27
2025-03-17,09:30:15,28.6139,77.209,534.6,9.3,22.6,24.54,983.72,51.59,3.32
2025-03-17,09:31:16,28.6139,77.209,526.1,8.1,25.3,30.69,1005.84,51.85,2.86
2025-03-17,09:32:17,28.6139,77.209,548.3,28.9,34.4,38.37,975.61,88.53,10.27
2025-03-17,09:33:17,28.6139,77.209,528.9,32.4,51.6,39.53,980.1,53.95,12.33
2025-03-17,09:34:18,28.6139,77.209,521.7,13.1,18.2,35.65,1009.11,63.27,2.26
2025-03-17,09:35:19,28.6139,77.209,514.7,26.9,41.3,39.91,984.21,46.67,6.36
2025-03-17,09:36:19,28.6139,77.209,526.2,13.5,25.9,32,1012.18,55.95,5.41
2025-03-17,09:37:20,28.6139,77.209,549.9,6.2,8.6,30.76,951.85,39,6.77
2025-03-17,09:38:20,28.6139,77.209,533.7,34.6,51.9,35,999.77,50.62,5.38
2025-03-17,09:39:22,28.6139,77.209,541.4,43.2,47.8,35.88,985.07,52.17,12.13
2025-03-17,09:40:22,28.6139,77.209,536.8,21.4,30.8,24.79,972.93,63.86,5.4
2025-03-17,09:41:23,28.6139,77.209,519.5,24.1,39.7,22.16,1017.54,45.06,1.22
2025-03-17,09:42:24,28.6139,77.209,515,16.4,26.1,26.53,1017.79,77.18,0.77
2025-03-17,09:43:24,28.6139,77.209,519.4,27,46.9,28.72,994.67,56.22,10.16
2025-03-17,09:44:25,28.6139,77.209,508.5,15,25.6,25.43,985.64,77.42,4.25
2025-03-17,09:45:26,28.6139,77.209,517.3,12,27.8,24.04,979.26,34.39,11.77
2025-03-17,09:46:26,28.6139,77.209,521.3,8.2,11.3,38.66,1000.09,62.3,6.26
2025-03-17,09:47:27,28.6139,77.209,526.7,46.6,61.2,26.88,1011.16,39.33,8.37
2025-03-17,09:48:27,28.6139,77.209,532.8,12.9,22.1,23.13,1005,64.1,0.52
2025-03-17,09:49:28,28.6139,77.209,510.7,16.6,30.6,21,974.47,59.55,11.51
2025-03-17,09:50:29,28.6139,77.209,509.5,19.9,31,20.27,973.56,30.65,4.3
2025-03-17,09:51:29,28.6139,77.209,532,12.1,16.1,38.42,964,70.4,4.45
2025-03-17,09:52:30,28.6139,77.209,547.9,6.7,9.2,30.23,956.46,71.28,13.81
2025-03-17,09:53:31,28.6139,77.209,531.4,29.1,35.5,37.69,966.06,88.85,6.99
2025-03-17,09:54:31,28.6139,77.209,511.7,31.8,33.9,32.45,987.42,52.48,8.03
2025-03-17,09:55:32,28.6139,77.209,526.7,39.9,44.9,30.59,957.6,41.74,6.28
2025-03-17,09:56:32,28.6139,77.209,541.8,31.2,44,21.48,986.96,30.05,5.84
2025-03-17,09:57:33,28.6139,77.209,544.5,5.9,18.1,39.46,954.73,44.09,0.21
2025-03-17,09:58:34,28.6139,77.209,531.6,46.9,50.4,26.89,1003.91,61.83,4.2
2025-03-17,09:59:34,28.6139,77.209,510.9,18.4,34.1,22.01,1012.32,47.25,13.81
2025-03-17,10:00:35,28.6139,77.209,543.9,49.6,61.6,29.67,977.32,72.57,10.25
2025-03-17,10:01:36,28.6139,77.209,526.7,38.2,52.1,22,1012.37,62.28,14.94
2025-03-17,10:02:36,28.6139,77.209,545.9,19,38.5,21.87,1016.98,87.99,7.49
2025-03-17,10:03:37,28.6139,77.209,545.2,18.9,29.1,23.9,1019.38,65.54,2.94
2025-03-17,10:04:38,28.6139,77.209,513.6,28.7,43.6,28.8,995.3,39.81,13.8
2025-03-17,10:05:38,28.6139,77.209,534.4,10.8,15.6,23.73,972.02,68.87,3.66
2025-03-17,10:06:39,28.6139,77.209,517,11.1,16.4,33.79,963.01,31.22,9.08
2025-03-17,10:07:40,28.6139,77.209,517.2,23.8,38.2,23.48,989.26,39.35,7.78
2025-03-17,10:08:40,28.6139,77.209,536.7,44.2,61.8,21.83,989.18,51.77,10.19
2025-03-17,10:09:41,28.6139,77.209,518.4,35.2,39.6,37.79,966.66,56.34,7.18
2025-03-17,10:10:41,28.6139,77.209,537.6,21.9,27.6,23.33,1009.9,86.36,12.65
2025-03-17,10:11:42,28.6139,77.209,546.5,49.5,53.8,31.6,985.06,55.17,9.82
2025-03-17,10:12:43,28.6139,77.209,527.6,24.2,31.8,30.46,962.26,67.77,3.08
2025-03-17,10:13:43,28.6139,77.209,507.4,20.6,39.5,24.22,1004.36,63.56,0.86
2025-03-17,10:14:44,28.6139,77.209,546.5,5.9,8,31.89,992.18,82.8,13.13
2025-03-17,10:15:45,28.6139,77.209,541.8,16.3,20,30.48,1013.2,55.67,13.34
2025-03-17,10:16:45,28.6139,77.209,533.1,49.8,60.7,26.75,1009.58,52.09,7.27
2025-03-17,10:17:46,28.6139,77.209,510,13.5,33.1,30.72,1007.18,37.14,12.28
2025-03-17,10:18:47,28.6139,77.209,517.3,16.6,32.4,26.05,959.73,72.2,7.97
2025-03-17,10:19:47,28.6139,77.209,504.5,37.4,53.6,34.2,951.67,64.29,1.76
2025-03-17,10:20:48,28.6139,77.209,547,31.1,33.8,24.98,994.97,41.9,3.79
2025-03-17,10:21:49,28.6139,77.209,543.8,28.4,35,34.42,995.72,64.98,8.02
2025-03-17,10:22:49,28.6139,77.209,510.3,43.5,60.2,37.3,993.62,79.7,1.04
2025-03-17,10:23:50,28.6139,77.209,535.4,25.7,35.7,27.83,999.88,73.72,3.84
2025-03-17,10:24:51,28.6139,77.209,535.5,34.2,38.9,30.03,1001.78,37.75,6.25
2025-03-17,10:25:51,28.6139,77.209,509.5,28.1,48,24.56,951.55,60.7,6.85
2025-03-17,10:26:52,28.6139,77.209,516.9,29.8,32.9,36.02,1007.29,83.88,0.81
2025-03-17,10:27:52,28.6139,77.209,505.1,22.9,32.5,27.45,1017.35,55.94,4.18
2025-03-17,10:28:53,28.6139,77.209,507.6,19.9,37,28.79,975.53,33.35,10.5
2025-03-17,10:29:54,28.6139,77.209,519.6,47.2,58.3,36.45,961.73,82.47,8.19
2025-03-17,10:30:54,28.6139,77.209,502.6,45.4,61.8,36.93,988.02,77.61,12.28
2025-03-17,10:31:55,28.6139,77.209,508.9,10.8,19.3,38.6,960.77,48.92,5.81
2025-03-17,10:32:56,28.6139,77.209,540.7,7.8,21.3,21.94,1003.71,54.64,5.94
2025-03-17,10:33:56,28.6139,77.209,501.5,10.2,18.1,37.16,989.22,43.92,11.29
2025-03-17,10:34:57,28.6139,77.209,517.8,15.7,29.3,30.31,969.16,83.18,14.69
2025-03-17,10:35:58,28.6139,77.209,517.4,32.3,41.3,35.14,1003.38,35.34,10.21
2025-03-17,10:36:58,28.6139,77.209,505.1,31.5,39.9,24.02,951.95,31.42,12.87
2025-03-17,10:37:59,28.6139,77.209,546.4,20.4,39.4,36.15,1006.13,60.74,0.48
2025-03-17,10:39:00,28.6139,77.209,539,28,35.4,35.97,951.68,64.55,0.87
2025-03-17,10:40:00,28.6139,77.209,524.4,20,30.1,38.45,975.69,79.34,10.69
2025-03-17,10:41:01,28.6139,77.209,534.8,42.5,45.3,28.86,960.66,81.24,5.75
2025-03-17,10:42:02,28.6139,77.209,522.5,33.6,40.8,26.06,993.87,31.15,8.49
2025-03-17,10:43:03,28.6139,77.209,505.2,30.5,42.3,33.94,993.91,42.15,2.77
2025-03-17,10:44:03,28.6139,77.209,539.7,40.3,47.5,35.43,989.4,66.74,12.12
2025-03-17,10:45:04,28.6139,77.209,523.2,12.5,17.6,34.2,977.35,45.02,8.02
2025-03-17,10:46:05,28.6139,77.209,542.5,32.1,48.4,20.52,950.13,58.91,2.4
2025-03-17,10:47:06,28.6139,77.209,534.6,40.2,54.8,21.34,1001.19,44.96,6.24
2025-03-17,10:48:06,28.6139,77.209,507.3,20.2,37.7,33.99,990.57,45,8.42
2025-03-17,10:49:07,28.6139,77.209,532.1,48,63.7,27.75,985.67,54.97,3.14
2025-03-17,10:50:08,28.6139,77.209,528.7,7.7,10.1,29.52,1014.07,43.87,13.78
2025-03-17,10:51:08,28.6139,77.209,547.7,31.2,36.6,23.28,983.31,37.52,12.09
2025-03-17,10:52:09,28.6139,77.209,500.5,42.3,56.6,31.37,994.41,62.98,2.36
2025-03-17,10:53:10,28.6139,77.209,533,31.1,42.3,39.42,1010.86,60.57,8.36
2025-03-17,10:54:10,28.6139,77.209,520.6,16.7,24.7,33.34,967.43,68.34,5.7
2025-03-17,10:55:11,28.6139,77.209,549.4,42.3,61.6,39.92,955.03,70.36,14.58
2025-03-17,10:56:12,28.6139,77.209,533.4,46.1,50.6,20.14,990.08,86.44,4.18
2025-03-17,10:57:12,28.6139,77.209,549.8,43.5,46.9,36.46,955.17,70.6,4.61
2025-03-17,10:58:13,28.6139,77.209,502,28.8,30.8,31.53,988.69,34.39,4.33
2025-03-17,10:59:13,28.6139,77.209,544.5,31.1,33.6,21.7,980.18,56.14,6.74
2025-03-17,11:00:15,28.6139,77.209,543.3,25.4,37.6,29.1,1012.88,60.65,3.64
2025-03-17,11:01:15,28.6139,77.209,514.6,48.9,53.6,26.07,968.83,37.83,1.99
2025-03-17,11:02:16,28.6139,77.209,523.5,27.7,47.1,27.91,1008.82,37.82,6.13
2025-03-17,11:03:17,28.6139,77.209,502,7.4,9.7,31.18,973.18,78.08,12.77
2025-03-17,11:04:18,28.6139,77.209,529.3,49.6,68,22.3,967.64,84.64,9.71
2025-03-17,11:05:18,28.6139,77.209,510.6,48.1,61.2,32.1,955.33,83.69,0.13
2025-03-17,11:06:19,28.6139,77.209,504.9,50,60.1,31.39,950.7,54.44,9.71
2025-03-17,11:07:20,28.6139,77.209,522.3,25.7,31.3,24.63,961.75,33.14,14.12
2025-03-17,11:08:20,28.6139,77.209,503.2,28.3,35,36.1,952.2,68.92,10.18
2025-03-17,11:09:21,28.6139,77.209,502,26.5,44.8,30.38,972.91,31.47,12.69
2025-03-17,11:10:22,28.6139,77.209,536.3,7.8,27.3,38.84,986.76,35.19,9.45
2025-03-17,11:11:22,28.6139,77.209,534.5,20,32.9,20.23,958.42,50.96,9.05
2025-03-17,11:12:23,28.6139,77.209,517.6,25.7,38.4,21.49,989.39,63.02,14.24
2025-03-17,11:13:23,28.6139,77.209,514.9,27.6,35.5,28.28,1016.58,30.86,7.71
2025-03-17,11:14:24,28.6139,77.209,541.4,36.5,46.9,39.92,977.94,83.95,8.69
2025-03-17,11:15:25,28.6139,77.209,537,24.6,29.1,39.29,983.47,36.92,3.18
2025-03-17,11:16:25,28.6139,77.209,536.2,42.5,50.1,28.03,998.31,31.58,3.78
2025-03-17,11:17:26,28.6139,77.209,542.7,20.1,32.4,21.05,1017.92,72.13,5.77
2025-03-17,11:18:26,28.6139,77.209,509.7,6.6,16.2,26.28,961.25,50.64,3.55
2025-03-17,11:19:27,28.6139,77.209,539.1,40.3,52.7,31.98,968.5,35.31,2.97
2025-03-17,11:20:28,28.6139,77.209,547.5,23.5,25.8,35.61,986.05,59.54,11.4
2025-03-17,11:21:28,28.6139,77.209,526,9.6,26.7,28.66,975.28,75.27,12.5
2025-03-17,11:22:29,28.6139,77.209,516.5,33.5,48.6,27.09,958.96,60.77,12.26
2025-03-17,11:23:30,28.6139,77.209,540.4,7,10.6,23.1,976.06,47.34,3.11
2025-03-17,11:24:31,28.6139,77.209,542.6,40.6,59.6,26.65,968.16,38.38,7.16
2025-03-17,11:25:32,28.6139,77.209,514.7,42.1,52.6,21.13,1016.07,71.31,3.32
2025-03-17,11:26:33,28.6139,77.209,548.9,25.1,29.4,26.7,1019.57,82.21,13.03
2025-03-17,11:27:33,28.6139,77.209,542.6,16.6,23.2,38.9,964.03,82.04,4.25
2025-03-17,11:28:34,28.6139,77.209,518.7,41.2,53,29.03,966.99,46.33,11.04
2025-03-17,11:29:34,28.6139,77.209,532.3,28.9,32.5,36.46,1000.61,86.8,5.72
2025-03-17,11:30:35,28.6139,77.209,521.7,40.2,54.2,23.8,956.26,38.37,7.2
2025-03-17,11:31:36,28.6139,77.209,521.4,43.3,59.3,37.25,1010.84,62.36,0.23
2025-03-17,11:32:37,28.6139,77.209,548.2,15.9,34.8,39.1,972.86,57.39,13.4
2025-03-17,11:33:38,28.6139,77.209,512.8,23.8,37,21.19,1015.35,67.25,12.04
2025-03-17,11:34:38,28.6139,77.209,506.6,18.8,32,33.74,990.76,72.05,9.65
2025-03-17,11:35:39,28.6139,77.209,526.2,18.2,20.7,30.64,1014.76,86.54,5.01
2025-03-17,11:36:40,28.6139,77.209,521.8,32.9,50.4,35.27,969.94,81.08,2.65
2025-03-17,11:37:40,28.6139,77.209,505.6,17.8,28.9,20.23,1002.05,46.6,8.44
2025-03-17,11:38:41,28.6139,77.209,544,14.7,32,39.92,1010.16,52.97,12.08
2025-03-17,11:39:42,28.6139,77.209,532.5,48.4,68.1,32.67,984.11,84.95,6.81
2025-03-17,11:40:43,28.6139,77.209,524,16.3,19.9,34.96,965.67,74.64,0.31
2025-03-17,11:41:43,28.6139,77.209,509.5,13.3,22.1,34.79,1017.07,58.7,4.23
2025-03-17,11:42:44,28.6139,77.209,503.2,23.1,31.3,26.99,998.84,67.22,2.52
2025-03-17,11:43:45,28.6139,77.209,503.3,47.5,52,22.36,992.56,59.86,8.15
2025-03-17,11:44:46,28.6139,77.209,543.5,12.3,28.6,26.82,968.8,49.01,9.29
2025-03-17,11:45:47,28.6139,77.209,519.6,5.8,9,23.97,959.04,56.71,14.98
2025-03-17,11:46:48,28.6139,77.209,527.6,15.4,28.6,36.48,993.2,87.34,2.41
2025-03-17,11:47:48,28.6139,77.209,542.7,14,24.3,33.88,961.46,66.69,11.36
2025-03-17,11:48:49,28.6139,77.209,512.1,30.1,39.3,28.4,974.57,87.05,6.57
